"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","HOUSECOST","REAL","IDX2015","A","2015",100,
"MEX","HOUSECOST","REAL","IDX2015","A","2016",103.045944321149,
"MEX","HOUSECOST","REAL","IDX2015","A","2017",103.803341077551,
"MEX","HOUSECOST","REAL","IDX2015","A","2018",108.892156313799,
"MEX","HOUSECOST","RENT","IDX2015","A","1980",0.0867210241895513,
"MEX","HOUSECOST","RENT","IDX2015","A","1981",0.114259735717533,
"MEX","HOUSECOST","RENT","IDX2015","A","1982",0.174793903150762,
"MEX","HOUSECOST","RENT","IDX2015","A","1983",0.294749863156267,
"MEX","HOUSECOST","RENT","IDX2015","A","1984",0.432025795996775,
"MEX","HOUSECOST","RENT","IDX2015","A","1985",0.631217696097786,
"MEX","HOUSECOST","RENT","IDX2015","A","1986",1.03271449591069,
"MEX","HOUSECOST","RENT","IDX2015","A","1987",1.86162351729706,
"MEX","HOUSECOST","RENT","IDX2015","A","1988",4.344735956908,
"MEX","HOUSECOST","RENT","IDX2015","A","1989",7.76641452919817,
"MEX","HOUSECOST","RENT","IDX2015","A","1990",11.5136310607961,
"MEX","HOUSECOST","RENT","IDX2015","A","1991",15.2777780902777,
"MEX","HOUSECOST","RENT","IDX2015","A","1992",18.0808302398962,
"MEX","HOUSECOST","RENT","IDX2015","A","1993",19.8881925139759,
"MEX","HOUSECOST","RENT","IDX2015","A","1994",21.3490773313653,
"MEX","HOUSECOST","RENT","IDX2015","A","1995",27.5113465610816,
"MEX","HOUSECOST","RENT","IDX2015","A","1996",35.3996180750476,
"MEX","HOUSECOST","RENT","IDX2015","A","1997",42.3174297103212,
"MEX","HOUSECOST","RENT","IDX2015","A","1998",49.0390288701213,
"MEX","HOUSECOST","RENT","IDX2015","A","1999",56.0719279910089,
"MEX","HOUSECOST","RENT","IDX2015","A","2000",60.9327223834096,
"MEX","HOUSECOST","RENT","IDX2015","A","2001",64.4558744430156,
"MEX","HOUSECOST","RENT","IDX2015","A","2002",69.1168563603928,
"MEX","HOUSECOST","RENT","IDX2015","A","2003",72.9186883851638,
"MEX","HOUSECOST","RENT","IDX2015","A","2004",75.7294880338139,
"MEX","HOUSECOST","RENT","IDX2015","A","2005",78.0650477418689,
"MEX","HOUSECOST","RENT","IDX2015","A","2006",80.5436249320467,
"MEX","HOUSECOST","RENT","IDX2015","A","2007",82.9911171261102,
"MEX","HOUSECOST","RENT","IDX2015","A","2008",85.5004143124481,
"MEX","HOUSECOST","RENT","IDX2015","A","2009",88.3465689566787,
"MEX","HOUSECOST","RENT","IDX2015","A","2010",90.4348486956437,
"MEX","HOUSECOST","RENT","IDX2015","A","2011",92.2657859667766,
"MEX","HOUSECOST","RENT","IDX2015","A","2012",93.9852232518469,
"MEX","HOUSECOST","RENT","IDX2015","A","2013",95.9928355008954,
"MEX","HOUSECOST","RENT","IDX2015","A","2014",97.9531227558595,
"MEX","HOUSECOST","RENT","IDX2015","A","2015",100,
"MEX","HOUSECOST","RENT","IDX2015","A","2016",102.223337222083,
"MEX","HOUSECOST","RENT","IDX2015","A","2017",104.73456190818,
"MEX","HOUSECOST","RENT","IDX2015","A","2018",107.366761579061,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1970",9.64790103905632,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1971",10.8556738055798,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1972",11.9655190508787,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1973",13.4527932858472,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1974",15.0073926919461,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1975",16.9210596774063,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1976",22.1436165232337,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1977",30.6741255967928,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1978",33.2088373899254,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1979",31.4782946466781,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1980",28.870924437325,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1981",25.9695987137626,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1982",23.1129208972616,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1983",23.5290247524165,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1984",23.3622566556749,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1985",23.4018936374798,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1986",24.5181757678132,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1987",25.6723776527568,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1988",26.8563354253196,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1989",28.6430680944778,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1990",29.2094715560648,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1991",29.9624053027648,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1992",32.4740049069331,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1993",35.1524007591086,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1994",39.4843456434258,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1995",42.3301289201836,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1996",46.8906339289852,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1997",52.4739870179708,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1998",58.1793195403091,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","1999",67.6944191234569,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2000",80.0434221493272,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2001",88.9204451489596,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2002",94.6351801939703,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2003",98.0133320523419,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2004",102.264144989527,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2005",106.195,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2006",110.7325,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2007",116.095,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2008",118.64,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2009",113.35,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2010",111.4,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2011",109.19,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2012",101.86,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2013",95.7474999999998,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2014",96.5324999999999,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2016",105.0175,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2017",112.9325,
"NLD","HOUSECOST","NOMINAL","IDX2015","A","2018",123.657500000188,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1980",82.5017643065327,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1981",71.0363055152539,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1982",60.5378720453252,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1983",61.1557692925865,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1984",58.278699147445,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1985",56.0674385741155,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1986",57.3680521398487,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1987",59.6488834877321,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1988",61.5824945880144,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1989",61.3839200149555,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1990",57.8342199225172,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1991",59.0428987192536,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1992",60.5236209077657,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1993",66.0692349311786,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1994",70.9799327395275,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1995",73.308658354929,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1996",78.0132849091175,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1997",82.14115421928,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1998",86.5739494616651,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","1999",96.6277771086545,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2000",109.009340137852,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2001",111.176310249781,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2002",115.846957016643,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2003",119.616886741789,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2004",123.227313341272,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2005",126.779321653552,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2006",126.926436968726,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2007",128.164873634303,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2008",127.492995624071,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2009",123.07007842921,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2010",119.837791156773,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2011",114.979509786755,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2012",106.603509218911,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2013",99.4458507734135,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2014",98.0154779271431,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2016",102.914967051677,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2017",108.488238748058,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","A","2018",114.165201882941,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1970",74.0345636798623,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1971",76.0309332756748,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1972",76.8825587202769,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1973",78.9713452965682,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1974",81.3282318901192,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1975",85.4384094250429,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1976",100.066271958685,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1977",129.060127702333,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1978",132.145988085065,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1979",116.571517123432,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1980",100.016242572922,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1981",83.5721259333238,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1982",68.3904427554813,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1983",65.6182063590494,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1984",62.1111494159333,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1985",60.1274476591623,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1986",61.4291073418282,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1987",62.9707636118324,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1988",64.2596863339017,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1989",66.6109364938086,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1990",65.9778057857676,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1991",64.9829794241966,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1992",66.8209732506146,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1993",68.6505165371751,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1994",73.4409914082109,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1995",74.9341177325465,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1996",79.654004411197,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1997",85.7774377782776,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1998",91.8146271321948,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","1999",103.540160718899,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2000",119.163974502124,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2001",128.991696932851,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2002",133.535227841697,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2003",134.19518722268,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2004",135.758197360003,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2005",137.497555768575,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2006",140.054114279389,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2007",143.925008522485,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2008",144.702522828201,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2009",135.062408461043,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2010",129.829507832158,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2011",125.116099695575,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2012",114.097068224173,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2013",103.380893942214,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2014",99.7360110335822,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2016",102.87011833375,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2017",108.663942298665,
"NLD","HOUSECOST","PRICERENT","IDX2015","A","2018",116.6982363586,
"NLD","HOUSECOST","REAL","IDX2015","A","1970",41.3015054000457,
"NLD","HOUSECOST","REAL","IDX2015","A","1971",43.0617800559466,
"NLD","HOUSECOST","REAL","IDX2015","A","1972",43.8454853292854,
"NLD","HOUSECOST","REAL","IDX2015","A","1973",45.4217448216552,
"NLD","HOUSECOST","REAL","IDX2015","A","1974",46.2869480004798,
"NLD","HOUSECOST","REAL","IDX2015","A","1975",47.369657485311,
"NLD","HOUSECOST","REAL","IDX2015","A","1976",56.8072621347677,
"NLD","HOUSECOST","REAL","IDX2015","A","1977",74.2097532953422,
"NLD","HOUSECOST","REAL","IDX2015","A","1978",77.2616638592035,
"NLD","HOUSECOST","REAL","IDX2015","A","1979",69.9004281389134,
"NLD","HOUSECOST","REAL","IDX2015","A","1980",60.0257452872054,
"NLD","HOUSECOST","REAL","IDX2015","A","1981",50.7459880327226,
"NLD","HOUSECOST","REAL","IDX2015","A","1982",42.9494121657922,
"NLD","HOUSECOST","REAL","IDX2015","A","1983",42.486783477493,
"NLD","HOUSECOST","REAL","IDX2015","A","1984",41.3103112690683,
"NLD","HOUSECOST","REAL","IDX2015","A","1985",40.388917676829,
"NLD","HOUSECOST","REAL","IDX2015","A","1986",42.2276235443501,
"NLD","HOUSECOST","REAL","IDX2015","A","1987",44.0848056541465,
"NLD","HOUSECOST","REAL","IDX2015","A","1988",45.3828310959551,
"NLD","HOUSECOST","REAL","IDX2015","A","1989",47.5940632715304,
"NLD","HOUSECOST","REAL","IDX2015","A","1990",47.8794169792626,
"NLD","HOUSECOST","REAL","IDX2015","A","1991",47.4057583306834,
"NLD","HOUSECOST","REAL","IDX2015","A","1992",49.8358163550949,
"NLD","HOUSECOST","REAL","IDX2015","A","1993",52.7908591497441,
"NLD","HOUSECOST","REAL","IDX2015","A","1994",57.8218839273268,
"NLD","HOUSECOST","REAL","IDX2015","A","1995",60.7048602489555,
"NLD","HOUSECOST","REAL","IDX2015","A","1996",65.9904910693221,
"NLD","HOUSECOST","REAL","IDX2015","A","1997",72.2356151701443,
"NLD","HOUSECOST","REAL","IDX2015","A","1998",78.6552290289569,
"NLD","HOUSECOST","REAL","IDX2015","A","1999",89.8746523923217,
"NLD","HOUSECOST","REAL","IDX2015","A","2000",103.156659180984,
"NLD","HOUSECOST","REAL","IDX2015","A","2001",111.033553297798,
"NLD","HOUSECOST","REAL","IDX2015","A","2002",114.293321991616,
"NLD","HOUSECOST","REAL","IDX2015","A","2003",115.720267767187,
"NLD","HOUSECOST","REAL","IDX2015","A","2004",119.054580888922,
"NLD","HOUSECOST","REAL","IDX2015","A","2005",121.386195178973,
"NLD","HOUSECOST","REAL","IDX2015","A","2006",123.211438283958,
"NLD","HOUSECOST","REAL","IDX2015","A","2007",126.580448903868,
"NLD","HOUSECOST","REAL","IDX2015","A","2008",126.723026808023,
"NLD","HOUSECOST","REAL","IDX2015","A","2009",122.916548149003,
"NLD","HOUSECOST","REAL","IDX2015","A","2010",118.842256332532,
"NLD","HOUSECOST","REAL","IDX2015","A","2011",114.072624349846,
"NLD","HOUSECOST","REAL","IDX2015","A","2012",105.063896413663,
"NLD","HOUSECOST","REAL","IDX2015","A","2013",96.7453110585723,
"NLD","HOUSECOST","REAL","IDX2015","A","2014",96.6868051136704,
"NLD","HOUSECOST","REAL","IDX2015","A","2015",100,
"NLD","HOUSECOST","REAL","IDX2015","A","2016",104.412236929012,
"NLD","HOUSECOST","REAL","IDX2015","A","2017",110.595553294389,
"NLD","HOUSECOST","REAL","IDX2015","A","2018",118.725316145629,
"NLD","HOUSECOST","RENT","IDX2015","A","1960",8.03024351903533,
"NLD","HOUSECOST","RENT","IDX2015","A","1961",8.03024351907591,
"NLD","HOUSECOST","RENT","IDX2015","A","1962",8.25330600376506,
"NLD","HOUSECOST","RENT","IDX2015","A","1963",8.74052130731313,
"NLD","HOUSECOST","RENT","IDX2015","A","1964",9.18077534655209,
"NLD","HOUSECOST","RENT","IDX2015","A","1965",9.58768822479229,
"NLD","HOUSECOST","RENT","IDX2015","A","1966",10.3294299192855,
"NLD","HOUSECOST","RENT","IDX2015","A","1967",10.770508191457,
"NLD","HOUSECOST","RENT","IDX2015","A","1968",11.5710073664268,
"NLD","HOUSECOST","RENT","IDX2015","A","1969",12.3768457721142,
"NLD","HOUSECOST","RENT","IDX2015","A","1970",13.036839915873,
"NLD","HOUSECOST","RENT","IDX2015","A","1971",14.2728409429636,
"NLD","HOUSECOST","RENT","IDX2015","A","1972",15.5645567561169,
"NLD","HOUSECOST","RENT","IDX2015","A","1973",17.0316641982286,
"NLD","HOUSECOST","RENT","IDX2015","A","1974",18.4533795317131,
"NLD","HOUSECOST","RENT","IDX2015","A","1975",19.8049312955921,
"NLD","HOUSECOST","RENT","IDX2015","A","1976",22.0984508473177,
"NLD","HOUSECOST","RENT","IDX2015","A","1977",23.7510650551568,
"NLD","HOUSECOST","RENT","IDX2015","A","1978",25.160809739485,
"NLD","HOUSECOST","RENT","IDX2015","A","1979",27.0195612435891,
"NLD","HOUSECOST","RENT","IDX2015","A","1980",28.8964651438441,
"NLD","HOUSECOST","RENT","IDX2015","A","1981",31.1299387334553,
"NLD","HOUSECOST","RENT","IDX2015","A","1982",33.8239697692211,
"NLD","HOUSECOST","RENT","IDX2015","A","1983",35.8642551177227,
"NLD","HOUSECOST","RENT","IDX2015","A","1984",37.6176080826408,
"NLD","HOUSECOST","RENT","IDX2015","A","1985",38.9229894603933,
"NLD","HOUSECOST","RENT","IDX2015","A","1986",39.913200570309,
"NLD","HOUSECOST","RENT","IDX2015","A","1987",40.7696665450078,
"NLD","HOUSECOST","RENT","IDX2015","A","1988",41.7915844331738,
"NLD","HOUSECOST","RENT","IDX2015","A","1989",42.9984235259009,
"NLD","HOUSECOST","RENT","IDX2015","A","1990",44.2766269592326,
"NLD","HOUSECOST","RENT","IDX2015","A","1991",46.106730439195,
"NLD","HOUSECOST","RENT","IDX2015","A","1992",48.5935988289745,
"NLD","HOUSECOST","RENT","IDX2015","A","1993",51.1948517746544,
"NLD","HOUSECOST","RENT","IDX2015","A","1994",53.7592094254219,
"NLD","HOUSECOST","RENT","IDX2015","A","1995",56.485913291826,
"NLD","HOUSECOST","RENT","IDX2015","A","1996",58.855,
"NLD","HOUSECOST","RENT","IDX2015","A","1997",61.1649999999999,
"NLD","HOUSECOST","RENT","IDX2015","A","1998",63.355,
"NLD","HOUSECOST","RENT","IDX2015","A","1999",65.36,
"NLD","HOUSECOST","RENT","IDX2015","A","2000",67.16,
"NLD","HOUSECOST","RENT","IDX2015","A","2001",68.93,
"NLD","HOUSECOST","RENT","IDX2015","A","2002",70.87,
"NLD","HOUSECOST","RENT","IDX2015","A","2003",73.04,
"NLD","HOUSECOST","RENT","IDX2015","A","2004",75.33,
"NLD","HOUSECOST","RENT","IDX2015","A","2005",77.235,
"NLD","HOUSECOST","RENT","IDX2015","A","2006",79.065,
"NLD","HOUSECOST","RENT","IDX2015","A","2007",80.665,
"NLD","HOUSECOST","RENT","IDX2015","A","2008",81.995,
"NLD","HOUSECOST","RENT","IDX2015","A","2009",83.945,
"NLD","HOUSECOST","RENT","IDX2015","A","2010",85.81,
"NLD","HOUSECOST","RENT","IDX2015","A","2011",87.28,
"NLD","HOUSECOST","RENT","IDX2015","A","2012",89.3,
"NLD","HOUSECOST","RENT","IDX2015","A","2013",92.65,
"NLD","HOUSECOST","RENT","IDX2015","A","2014",96.805,
"NLD","HOUSECOST","RENT","IDX2015","A","2015",100,
"NLD","HOUSECOST","RENT","IDX2015","A","2016",102.085,
"NLD","HOUSECOST","RENT","IDX2015","A","2017",103.925,
"NLD","HOUSECOST","RENT","IDX2015","A","2018",105.954999998678,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1970",1.88442822903186,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1971",2.09524005035101,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1972",2.38316831548104,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1973",3.00017613258395,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1974",4.19046920547118,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1975",4.58123755440045,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1976",4.90773493666675,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1977",5.22908976998155,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1978",5.33964367720804,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1979",5.62500066786232,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1980",6.16628059149534,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1981",7.59895256255012,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1982",9.97708731825285,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1983",10.9716487036285,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1984",12.3829187209521,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1985",14.1378789382328,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1986",15.5881760455515,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1987",18.2520898352184,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1988",20.6365192849204,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1989",21.928190147259,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1990",23.1241816846095,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1991",22.584097087177,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1992",22.743982269657,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1993",23.6806324895399,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1994",26.912327521636,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1995",29.423909756322,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1996",32.455433573443,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1997",34.4193775781975,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1998",33.8276765007715,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","1999",34.5578608056803,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2000",34.4067881906991,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2001",35.0362574206204,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2002",38.6053479676743,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2003",46.1665323717292,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2004",54.4516064006935,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2005",61.8189142822726,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2006",68.3150367514606,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2007",75.7578809455302,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2008",72.4216940184472,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2009",71.2584348785927,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2010",72.6483029434189,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2011",73.5547386358056,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2012",77.023114100372,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2013",84.0001510619999,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2014",89.4576492988177,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2016",113.556249360805,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2017",121.195487959851,
"NZL","HOUSECOST","NOMINAL","IDX2015","A","2018",125.489727034979,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1986",48.7131728472548,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1987",48.5412033646319,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1988",51.0938884469697,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1989",51.3114488456398,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1990",52.4319282231138,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1991",50.2684368486643,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1992",52.3337726518384,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1993",53.7565537306661,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1994",59.8373670079189,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1995",61.2989394426262,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1996",64.1748537054372,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1997",65.473102351877,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1998",62.5408788240592,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","1999",59.4035013875123,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","2000",60.6043558270181,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","2001",58.4224944787917,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","2002",64.0117875173743,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","2003",71.0123422614416,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","2004",79.5154286692565,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","2005",87.0292835971509,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","2006",90.3691922652007,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","2007",93.3548954009636,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","2008",89.0286395633656,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","2009",83.7436626013338,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","2010",82.3550087086218,
"NZL","HOUSECOST","PRICEINCOME","IDX2015","A","2011",78.9687688919211,
